id,name,host_id,host_name,host_is_superhost,neighbourhood,price,beds,review_scores_rating
34656053,Private studio with bathroom  in San Francisco,1368144,Leon,f,San Francisco,60.0,1.0,4.69
26921699,Walk to Shops-Eats-Symphony-Opera-Painted Ladies,202536938,Kaleen,t,San Francisco,110.0,1.0,4.82
51438281,Modern Studio Minimal Living Maximum Lifestyle 405,253575857,Dorel SF,t,San Francisco,80.0,1.0,4.69
26053850,Union Square Timeshare Studio- Convenient Location,55782784,Kevin,f,San Francisco,235.0,1.0,3.57
983661721517598308,Modern 2Bed 2Bath w/ parking in Excelsior District,537819427,ShaoLing,t,San Francisco,170.0,3.0,4.71
965301682298817246,1 BR Apt by Golden Gate Park,226362,Emily,t,San Francisco,200.0,1.0,4.75
49640324,A Victorian in Heart of SF  - Cable Car Rm,344223871,Jeffrey,t,San Francisco,75.0,1.0,4.88
34247471,Renovated Mission Terrace Unit With Deck and Garden,5391821,Dan,t,San Francisco,245.0,2.0,4.9
51910917,"2 BEDROOM apt, whole place",74125906,Tay,f,San Francisco,95.0,3.0,5.0
13980263,Garden Hideaway-Trendy Mission Area,75978,Del,t,San Francisco,80.0,1.0,4.99
953090766038279060,Convenient Lower Pacific Heights Grand Victorian,274327603,Amy,f,San Francisco,643.0,3.0,5.0
705916445155973920,Gorgeous Victorian Flat,416278140,Terry,t,San Francisco,433.0,4.0,4.98
1914841,Garden Studio Apartment,9932058,John,t,San Francisco,85.0,1.0,4.71
36067613,Central Mission District Jr. one bed (entire apt),21337159,Sherese,f,San Francisco,90.0,1.0,4.5
13233167,13cUCSF/GG Park private rm n ba. w shared  kitchen,131200418,Lois,t,San Francisco,60.0,1.0,4.77
780404032567949589,Modern Room in San Francisco 3,222540569,John,t,San Francisco,77.0,1.0,4.9
765607313105454031,SF Guest Cozy Cove · 5 Mins to Public Trans,20364955,Jade,f,San Francisco,69.0,2.0,4.86
51452051,Sunny 2 Bedrm in the Heart of the Marina District,416717900,Nicole,f,San Francisco,351.0,2.0,4.62
9241900,1 Room|Clean Bathroom|1 Parking| Golden Gate Park|,4010772,Narit,f,San Francisco,88.0,1.0,4.8
7689528,Spacious Marina Condo Steps to Golden Gate Views!,4037393,Cindi,t,San Francisco,199.0,1.0,4.96
938971674779519036,"Blueground | SoMa, rooftop & concierge, nr Bart",107434423,Blueground,f,San Francisco,178.0,1.0,5.0
38856134,Bernal Heights Modern,8996496,Larry,t,San Francisco,175.0,1.0,4.72
43710126,Elegance Sunset | Modern 4BR Cozy Retreat,34007109,Vicky,f,San Francisco,376.0,7.0,4.77
924321402212892349,Luxury Designer Loft - 2 BR+Den/2.5BA,10646899,Albert,f,San Francisco,402.0,4.0,5.0
15024335,2-Bdrm in Dogpatch (Entire flat/self check-in),48503905,Angie,t,San Francisco,600.0,2.0,4.93
5272750,Triple Room @ Fun & Social Hostel#1,22931450,Kevin,t,San Francisco,97.0,2.0,4.72
16498921,A Furnished Studio Apt in Cole Valley on MUNI,108376619,Howard,f,San Francisco,125.0,1.0,4.96
8733261,"San Francisco Home, Great View, Private Room #2",45822891,Robert,f,San Francisco,56.0,1.0,4.14
33311466,Charming Private BR&BA 1 by GGP and Ocean Beach,172278627,Xinyu,t,San Francisco,54.0,1.0,4.78
18931048,Victorian in the heart of Castro,43695190,Alex & Daniel,t,San Francisco,126.0,1.0,4.88
52341301,Newly built cozy room with private bath&entrance,50417524,Ken,t,San Francisco,60.0,1.0,4.89
780818689416766647,Cozy Private Room - Near vibrant Fillmore Street,11734816,Mohit,t,San Francisco,108.0,1.0,4.92
30817227,Cosmopolitan Room in Chic Home with Views. New,3617002,Sarah & Pankaj,t,San Francisco,98.0,1.0,4.91
16797018,SF House on Hill. 2 shared 1/2 baths. New. Views,3617002,Sarah & Pankaj,t,San Francisco,87.0,1.0,4.92
16204265,Quiet calm bed and bath in lively Mission District,1291823,Koncha,t,San Francisco,140.0,1.0,4.97
12037978,Charming Apt w Spectacular View in Bernal Area,64438831,Marilee,t,San Francisco,246.0,2.0,4.87
47871031,Your Home away from Home in SF,385878161,Sally,t,San Francisco,315.0,3.0,4.9
26278521,Newly Remodeled Home Mins from the Beach & SF Zoo!,197555079,Peter And Connie,t,San Francisco,99.0,2.0,4.94
899315740060262985,Stylish and Cozy Room Steps Away from Dolores Park,2060012,Ari,t,San Francisco,65.0,1.0,5.0
23095049,Remodeled Master Suite in the Heart of The Castro,2711732,Keith,t,San Francisco,163.0,1.0,4.89
1932019,Private garden guest duplex,10001067,Martha,t,San Francisco,95.0,1.0,4.96
31120211,Modern Sunset Suite (+King bed) by GG Park,7074942,Cyn,t,San Francisco,169.0,2.0,4.83
18840939,79ac Parkside sunny rm-w/priv. ba/shared kitchenet,131200418,Lois,t,San Francisco,51.0,1.0,4.6
32871760,"Hill Street Home, Sanctuary in Heart of the City",2919348,Zoe,t,San Francisco,250.0,1.0,5.0
10126146,2BR Flat in Marina: Modern Like New Chestnut St,51966852,Bob,t,San Francisco,220.0,3.0,4.58
36700536,Bernalhouse143  Room 2  The Audrey Hepburn room.,275853781,Susan Marie,f,San Francisco,80.0,1.0,4.5
491867,Central San Francisco Urban Dream,969518,Sona,t,San Francisco,416.0,3.0,4.86
1892956,"Cozy Room for One or Two, Great Neighborhood",9838978,Connie,f,San Francisco,93.0,1.0,4.8
12368621,Pacific Heights Pied-à-terre,66829012,Patrick,f,San Francisco,120.0,1.0,4.63
870162792820242260,Beautiful and Spacious Condo,505474582,Ogbe,f,San Francisco,149.0,0.0,4.91
574511833351537308,"Blueground | Telegraph Hill, gym & spa, nr Muni",107434423,Blueground,f,San Francisco,185.0,1.0,5.0
39058448,Bright room in designer's home,2853861,Jan,f,San Francisco,130.0,1.0,5.0
927563446263228835,Garden Guest Suite,523515589,John Paolo,t,San Francisco,192.0,2.0,4.95
15675279,Charming Victorian 1x1 in the Mission!,4430421,Landmark,f,San Francisco,121.0,1.0,5.0
839096115650829294,Unit 14,43533135,Stan,f,San Francisco,53.0,1.0,3.57
7345170,Mission/Noe Valley - Katz House Rm 2of3,7212456,Jack & Christina,t,San Francisco,200.0,1.0,4.97
10088395,Castro Penthouse 1bd & Private Bath,42138725,Stephen,t,San Francisco,200.0,1.0,4.9
2747383,Beach House,12449463,Brian,t,San Francisco,225.0,2.0,4.84
1018426,"SHARE Spacious Loft: Moscone, Ball Park & Downtown",1165164,Morgan,f,San Francisco,150.0,2.0,4.82
10477793,"Studio Apartment w/ Ensuite Bathroom, & Ocean View",7088356,Brian,t,San Francisco,110.0,1.0,4.89
784014823060729461,Wyndham Canterbury Resort | 2BR/1BA Queen Suite,482174715,Suite Life,t,San Francisco,262.0,3.0,5.0
784018769863252275,Urban Retreat: 3BR Pres Suite @ Wyndham Canterbury,482174715,Suite Life,t,San Francisco,316.0,3.0,5.0
21345382,"Light-filled, spacious family home",940484,Susannah,f,San Francisco,620.0,4.0,5.0
3906145,Beautiful loft central hip area,3895812,Fakhry,f,San Francisco,56.0,1.0,4.0
756485655587319235,"Live like a local between Cole, Haight, and Castro",100280,Frank + Teresa + Vivienne,f,San Francisco,400.0,3.0,5.0
1018015582790466970,Cozy Charming Hotel Room Located In Downtown,542041520,Allen,f,San Francisco,150.0,1.0,3.0
41538482,#1 SF 24th ave& kirkham st Master king room,327217707,Qiaoneng,t,San Francisco,73.0,2.0,4.95
4252808,"Charming Garden Apartment, Steps From The Beach",3059177,Heather,t,San Francisco,157.0,2.0,4.97
734801,"Luxurious, modern, beautiful A+view",3832375,Basia,t,San Francisco,220.0,2.0,4.84
11152754,Bright Spacious Comfortable Room -Single Occupency,4191595,Laura & Larry,t,San Francisco,41.0,1.0,5.0
377569,Cozy room in the Mission,1897399,Alessandra,f,San Francisco,50.0,1.0,4.54
33083892,"Blueground | SoMa, gym, garden, ev charging",107434423,Blueground,f,San Francisco,211.0,1.0,5.0
1970756,Beautiful 1bedroom condo apartment home,10162964,Shelley,t,San Francisco,90.0,1.0,4.43
22986895,"Sparkling Clean, Chic SoMa Flat Steps from Downtown",9032873,Susannah,f,San Francisco,150.0,3.0,4.92
1267206,The Taupe Room & Santa Marie in SF,6081814,Nancy,t,San Francisco,88.0,1.0,4.83
29334701,Elegant San Francisco by Ocean Beach - King Room,190646714,Jenny,t,San Francisco,135.0,1.0,5.0
43412641,Guest Perch · Dolores Park · The Mission,46107941,Robert,t,San Francisco,264.0,2.0,4.95
4987668,Petite room in a Vegan Mission Penthouse,16382,Mark,t,San Francisco,88.0,1.0,5.0
8287266,"Explore Vibrant Castro from a Peaceful, Baby-Blue Victorian",43695190,Alex & Daniel,t,San Francisco,124.0,1.0,4.85
27111574,Brand new light filled one bedroom in Pac Heights,191621741,Charles,t,San Francisco,145.0,2.0,4.88
685806932642961390,"Private Suite in Serene Home - Views, Free Parking",1917940,Anniechen,t,San Francisco,135.0,1.0,5.0
888523182641999453,Beautiful home walkable to Golden Gate Park,2796048,Rick,t,San Francisco,319.0,2.0,5.0
973201392493263256,LUX Stay near SFO&BART&Dwntwn SF,73133543,Stephannie,t,San Francisco,62.0,1.0,5.0
879219526723165829,Best Priced Room 4 Best Location,512108551,Ash,f,San Francisco,116.0,1.0,4.14
33974085,"Golden Gate Park & Ocean Views, Family-Sized House",3244683,Bruce,f,San Francisco,819.0,4.0,5.0
621694376334515341,Luxury 1 Bedroom SF Condo in North Beach,457927551,Jodi,t,San Francisco,378.0,2.0,4.93
394575,Grand and Cozy 1920's SF Studio,1190192,Mike & Nic,t,San Francisco,149.0,2.0,4.84
30676362,Private Bedroom Full Size bed,59258209,Felix,f,San Francisco,65.0,1.0,4.31
45637368,San Francisco Romantic Carriagehouse,7354696,Allen Palomino &,f,San Francisco,186.0,1.0,5.0
824651324753845108,Gem in Miraloma Park,242613551,LeAndre,f,San Francisco,388.0,2.0,5.0
1026592516817979197,Indulge in Epic Views of San Francisco Downtown!,501999278,RoomPicks,f,San Francisco,250.0,1.0,5.0
650739640858789783,"Cozy room 6 in historic victorian, dorm-style stay",139272777,Janelle,t,San Francisco,71.0,2.0,4.95
23924310,Bright/Convenient Downtown Studio,4430421,Landmark,f,San Francisco,81.0,1.0,4.8
21897971,Treat Retreat,46740514,Freddi,f,San Francisco,95.0,1.0,4.89
6970746,Serene Space near GG park and the Presidio.,36470371,Laurie,t,San Francisco,149.0,2.0,4.93
37180404,Walk to Golden Gate Park from Private Bed & Bath!,76458186,Kathleen,t,San Francisco,104.0,1.0,4.9
4417901,Private Room @Fun & Social Hostel#1,22931450,Kevin,t,San Francisco,95.0,1.0,4.58
42484387,Plush New Room in the Heart of Nob Hill Near FiDi!,27368404,Eddie,f,San Francisco,89.0,1.0,4.83
592883,Quiet bedroom with private bathroom,1776403,Natallia,t,San Francisco,66.0,1.0,4.66
2203283,Quiet Harbor for your Journey in SF,8146224,Ming,t,San Francisco,69.0,2.0,4.83
41570854,Private guest suite unit/Golden Gate Park/UCSF,38755455,Steve,f,San Francisco,69.0,1.0,4.89
33015887,Detached Rear Yard Garden Cottage,46079176,Nick,t,San Francisco,275.0,1.0,4.98
660335128998039146,Modern & Convenient 3BR/2BA Edwardian w/ Parking,316202062,KeyOpp,f,San Francisco,218.0,5.0,4.75
51521830,"Cozy, quiet, spacious suite w/views and home gym",22573111,Manuel,t,San Francisco,200.0,1.0,4.99
54208170,Convenient Transp. Rest.Private bath Near SFSU 9C2,9219277,Henry,t,San Francisco,55.0,1.0,4.75
52273857,"Blueground | N. Beach, gym & pool, nr groceries",107434423,Blueground,f,San Francisco,132.0,1.0,5.0
38129278,Private Suite in the HEART of Noe Valley!,288169072,Alice & Ahmed,t,San Francisco,227.0,1.0,4.82
49718825,Explore City and Nature From a Cozy Guest Suite,400992467,Adam,t,San Francisco,130.0,2.0,4.87
42433950,*New* Private Room in Mission District,3078020,Anil,t,San Francisco,89.0,2.0,4.96
54143584,Luxury Spacious Room/Private bath Downtown SF SOMA,99542736,Arron,t,San Francisco,128.0,1.0,4.93
28053384,Your home away from home in San Francisco!,24095377,Thomas,t,San Francisco,80.0,1.0,4.98
743984029755247026,Lovely ensuite room in SoMa - Private Bathroom!,145873215,Tiffany,t,San Francisco,94.0,1.0,4.88
45658379,"Peaceful Private Room A, 3 Min Walk To Ocean Beach",369884091,Sally,f,San Francisco,86.0,1.0,4.77
50379946,Luxury Soma Condo with Bay Bridge Views!,92974335,Neilesh,f,San Francisco,170.0,2.0,4.75
963756549828384436,coco gardens,191612875,Robert,f,San Francisco,145.0,1.0,4.91
50050432,Beautiful Room with private bathroom in Central SF,403702270,Tu,t,San Francisco,100.0,1.0,5.0
37461095,Charming Master Suite Own Bath,265485766,Sheng,t,San Francisco,90.0,1.0,4.95
11421711,Large Room with Bath and Bay View,1031577,Mark And Sarah,t,San Francisco,81.0,1.0,4.9
23813739,PRIVATE 1BR  & PRIVATE bath for solo travelers,23741447,Linda,t,San Francisco,58.0,1.0,4.86
1574848,Amazing Views - Priv Room,4106299,Henna,f,San Francisco,110.0,1.0,4.7
23293823,Private Bath - Modern Master Suite,173425402,Niels,t,San Francisco,115.0,1.0,4.92
1025062887402543164,Renovated Home in San Francisco,411084291,Kenny,f,San Francisco,235.0,3.0,5.0
16700935,"Private, quiet, cozy, fully loaded kitchenette",4244521,Jeff,t,San Francisco,139.0,1.0,4.93
10661953,Elegant Victorian Bedroom in Mission,17536951,Rob,t,San Francisco,90.0,1.0,4.87
26329118,Cozy Room One Block from Golden Gate Park,174981520,Earl,t,San Francisco,64.0,3.0,4.76
4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise,t,San Francisco,134.0,1.0,4.68
22410401,Private Cozy Grand Bedroom! (Russian Hill),158369175,Ejlam,t,San Francisco,99.0,2.0,4.6
39835801,Private Room Ensuite Bath & Green St best location,10508562,Susan,t,San Francisco,180.0,1.0,4.97
1433917,Castro St Location Location Location,4819815,Barbara & Mick,t,San Francisco,230.0,2.0,4.91
849895199281375026,Greenwich Sanctuary,504473508,Robert,f,San Francisco,226.0,2.0,4.94
27033826,"Cozy Marina Studio by Presidio, Bistro Downstairs!",377442,Vikram,t,San Francisco,85.0,1.0,4.82
8472083,Marina Private Garden Suite with Bathroom,44615552,Bina,t,San Francisco,173.0,1.0,4.98
6006768,Private Charming Garden Guest Suite Presidio Hts.,26870698,Mimi And Mosh,t,San Francisco,141.0,1.0,4.95
274334,Clean Suite with private bath near Ocean Beach,1434669,Ashli,t,San Francisco,87.0,1.0,4.85
1814061,"Modern, central to everything; Noe Valley pvt flat",820856,Dave,t,San Francisco,140.0,1.0,4.96
43517881,Private Bedroom in a luxury house with view,87606891,Amir,t,San Francisco,43.0,1.0,5.0
258873,Stay in the heart of North Beach!,1360620,Deborah,f,San Francisco,100.0,1.0,4.32
10897864,Charming Jr 1 Bedroom Cow Hollow Marina.,56475702,Russ,t,San Francisco,145.0,1.0,4.8
22403752,Large New Garden Studio - Presidio Heights Park,163722561,Ann,f,San Francisco,137.0,2.0,4.44
256176,Private entrance bd/bath by GG Park,976125,Eva,t,San Francisco,100.0,1.0,4.88
34781352,"Quiet, clean, king bed, spacious, TV, views&more",9194713,Lance,t,San Francisco,88.0,1.0,4.95
43517252,Private BR in a luxury house with amazing view,87606891,Amir,t,San Francisco,45.0,1.0,4.5
8255072,"Lg bedroom with bath, very private.",32206317,Larry,t,San Francisco,105.0,1.0,4.84
52421273,LOCATION! Open Floorplan Updated 1 Bedroom Unit,387801231,Coleman,t,San Francisco,125.0,1.0,4.75
47175669,Pac Hts Victorian w/ in-unit washer/dryer & AC,381077616,Annette,t,San Francisco,200.0,1.0,5.0
29714237,"Modern, Stylish Apt Steps to Village Center & BART",6484680,Thomas,t,San Francisco,191.0,3.0,4.96
553928744538540122,Spectacular Pacific Heights Private Studio,387801231,Coleman,t,San Francisco,99.0,1.0,4.75
760099810011858643,Charming junior one bedroom in Pac Hts Victorian,381077616,Annette,t,San Francisco,175.0,1.0,5.0
35116393,Entire one-bedroom apartment in the Cow House,29133762,Susan,t,San Francisco,156.0,2.0,4.98
2314849,"Marina Neighborhood Garden Studio, Dream Bathroom",11820504,John,t,San Francisco,94.0,1.0,4.86
614390253925171673,Airy Sunset Private Room and Bath,209402966,Juli & Hai Lin,f,San Francisco,66.0,1.0,4.64
32072704,Park Place North | Inner Richmond,179161726,Barbara,t,San Francisco,139.0,1.0,4.97
837814205259938492,Powell Place Studio IV on Nob Hill,495900269,Powell Place,t,San Francisco,164.0,1.0,4.83
64165,Great room in a fantastic location!,237691,Regina,t,San Francisco,115.0,1.0,4.97
22826843,"New Mattress,Golden Gate Park,FastWiFi,Location10",16545847,Victor,t,San Francisco,112.0,1.0,4.96
15383658,Beautiful Victorian Bedroom in Mission,17536951,Rob,t,San Francisco,90.0,1.0,4.87
8568826,Home with view and free parking,34799523,Mari,t,San Francisco,100.0,1.0,4.87
39614946,The Blue Garret: Romantic retreat at heart of SF!!,304328524,Ryan,f,San Francisco,88.0,1.0,4.93
879877795501558050,"Modern Tech Victorian, Comfortable Clean and Safe!",492170624,Jerry,t,San Francisco,92.0,1.0,4.9
4807817,Best part of bernal,24708935,Dallas,t,San Francisco,121.0,2.0,4.92
45469961,San Francisco at Marina Neighborhood with Parking,56874549,Fatima,t,San Francisco,119.0,2.0,4.79
27938375,Little Italy,1208533,Antonio,t,San Francisco,96.0,1.0,4.65
759696702405689752,Cheerful-#2 Private Bedroom Portola San Francisco,228792190,Wayne,f,San Francisco,55.0,1.0,5.0
18124506,Big and bright SOMA 3 bedroom on historic alley,1448586,Jennifer,f,San Francisco,245.0,4.0,5.0
4838843,"Large, Beautiful Flat in Cow Hollow",2917099,Carly & Allie,t,San Francisco,600.0,3.0,4.99
28139208,Modern-Industrial Suite,3384322,Gianmatteo,f,San Francisco,230.0,1.0,4.8
18488036,Modern flat in ultimate location,5532120,Alison,t,San Francisco,510.0,2.0,4.89
817067809700979706,Modern Room in San Francisco - 8,222540569,John,t,San Francisco,83.0,1.0,5.0
593492446273671053,The Private Unit with Beautiful Ocean Sunset View,451840034,YaPing,t,San Francisco,107.0,1.0,4.92
34932707,Clean Bright Airy Private Apt in the Heart of SF,263228847,Andrew,t,San Francisco,270.0,2.0,4.96
8275596,"SUnnyside Suite- w/private bathrm,entrance & patio",23621923,Rebecca,t,San Francisco,95.0,1.0,4.9
39462194,Charming 2 bedroom in Richmond,303118342,Jesse,f,San Francisco,140.0,2.0,5.0
96383,Prime Location Bright Private Room,216682,Jay,f,San Francisco,55.0,1.0,4.71
45492367,Gorgeous San Francisco One Bedroom with Private Pa,22541573,Furnished Quarters,t,San Francisco,200.0,1.0,5.0
35911250,North Beach - Perfect for Business or Vacation,1229762,Jason,t,San Francisco,265.0,1.0,4.92
6529234,SAN FRANCISCO STUDIO,8077748,Adrian,f,San Francisco,95.0,1.0,4.83
585053255252436135,Amazing Mission Home Steps Away from Dolores Park,6597986,Mission Home,f,San Francisco,217.0,2.0,4.88
12725886,*Prime Location - Golden Gate Park*  UCSF,16921530,Debbie,f,San Francisco,128.0,1.0,4.88
39818471,Chic modern and quiet Marina 1-bdrm apartment,28173874,Iona,t,San Francisco,225.0,1.0,5.0
1323983,VIEW room with private bath (no cleaning fee),1753794,Ashish,t,San Francisco,82.0,1.0,4.94
37604966,Victorian *Private Bathroom *17min to Downtown SF,133848555,Maria,t,San Francisco,139.0,1.0,4.98
1979461,Walk to the Waterfront from a High-Tech Studio Flat,6744265,Todd,t,San Francisco,145.0,1.0,5.0
669109633394326029,"Private room in Ocean Beach view flat, near GGP",2880714,Charney,t,San Francisco,90.0,2.0,4.83
35773104,Private Cozy room 3,218088604,Jimmy,t,San Francisco,49.0,1.0,4.86
22525784,Large upstairs sunny queen room in Mission Terrace,9109983,Geoffrey,t,San Francisco,52.0,1.0,4.87
2105840,Room w/priv. bath & kitchen in Vintage Apartment,10729940,Claudia,f,San Francisco,105.0,1.0,4.78
9480122,Calming Oasis with Views,7919623,Marc,f,San Francisco,139.0,1.0,4.96
53814164,Studio Condo w parking 2 blocks from Embarcadero,435903772,Brian,t,San Francisco,105.0,1.0,5.0
23209264,Cozy and Private 1/BR Guest Suite With Views!,23741447,Linda,t,San Francisco,93.0,1.0,4.82
764577991206768392,Peaceful 3BR home by Golden Gate Park,488512283,Andrew,t,San Francisco,641.0,3.0,5.0
6713990,Comfortable Artistic Condo,18818082,Antigone,t,San Francisco,200.0,2.0,4.95
9242011,1 Room|1 Bath|1 Parking|Sunset|Golden Gate Park|,4010772,Narit,f,San Francisco,97.0,1.0,4.75
14869325,"R/Private room near CCSF, SF State, easy parking.",86083871,Kina,t,San Francisco,45.0,1.0,4.55
53726541,"Marina District, Full Floor Apt, Yard, 2 Parking",11820504,John,t,San Francisco,235.0,3.0,5.0
1104912,"Sunny SF apt near Golden Gate Park, Beaches",6068306,Chani,f,San Francisco,149.0,2.0,4.43
27538881,Eureka Nest,2291163,Barbara,f,San Francisco,250.0,1.0,5.0
40092,Cute Private Apt in the hip Mission,172182,Brian & Leah,t,San Francisco,114.0,1.0,4.63
1769688,Bright Sunny BR +Private Bath in Huge NOPA Flat,4297383,Rob,t,San Francisco,99.0,1.0,4.97
674075341873582914,"Private room next to CCSF,SF State, easy parking/B",86083871,Kina,t,San Francisco,58.0,1.0,5.0
837174431678149265,Powell Place Studio II on Nob Hill,495900269,Powell Place,t,San Francisco,164.0,1.0,4.96
52126879,"Modern Sutro Suite -Near Golden Gate Park, Beach",56928547,Yvi,t,San Francisco,240.0,2.0,4.96
19922726,Castro Private Guest Suite with Living Room,107400974,Todd,t,San Francisco,193.0,2.0,4.96
49802527,Beautiful Cottage next to Park Presidio & GG Park,5154526,Johnny,f,San Francisco,139.0,2.0,4.95
765636386159482661,SF Bright Private Room · 1 queen bed,20364955,Jade,f,San Francisco,59.0,1.0,4.5
556768966700101791,Comfortable private room in heart of SF (3B),375566645,Mark,t,San Francisco,53.0,1.0,5.0
803907873319716746,Luxury House near China and Ocean Beach,261857433,Iqbal,t,San Francisco,399.0,4.0,4.96
29459417,Next to GG Park - Master Bedroom,191314376,Jane,t,San Francisco,80.0,1.0,4.77
2124182,Modern Cottage perfect for work trip or long stay,2993648,Eduardo,t,San Francisco,125.0,1.0,4.87
59702,Garden Cottage Charming!,287136,Toby,f,San Francisco,100.0,1.0,4.9
22829352,Nice cozy room in the heart of San Francisco,168755616,George,t,San Francisco,46.0,2.0,4.62
581843328527305045,Bright and Spacious bedroom near Golden Gate Park,136131559,Cindy And Michelle,f,San Francisco,60.0,1.0,5.0
43605780,Cozy Comfy Beautiful 2 Beds 1 Bath in SF Sunset,347363658,May,t,San Francisco,100.0,2.0,4.76
54292856,Historic cottage on Greenwich steps with Bay Views,129794473,Logan,t,San Francisco,264.0,2.0,4.92
43840352,La Monarca by Kasa | Enjoy Bay Window Views,88566861,Kasa,f,San Francisco,153.0,1.0,4.55
9197404,Mission Oasis Home Away From Home,7281723,Shawna,t,San Francisco,150.0,1.0,4.98
52883651,The Addison by Kasa | Executive Queen Loft,88566861,Kasa,f,San Francisco,158.0,1.0,4.88
571899739217982041,Cozy & sunny private room in the heart of SF,375566645,Mark,t,San Francisco,48.0,1.0,5.0
32984485,Stunning 1-Bedroom in Soma,7610972,Grettel,t,San Francisco,145.0,1.0,4.8
7968749,Luxury penthouse apartment with stunning roof deck,37731842,David,t,San Francisco,595.0,2.0,4.99
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Lily,f,San Francisco,270.0,4.0,4.77
27852325,Land's End Retreat,162137718,Sylvia,t,San Francisco,124.0,1.0,4.98
43568824,Sunny 'Brazil' Inspired Room w/ Private Bathroom,7433098,Aljosha,t,San Francisco,56.0,1.0,5.0
2710372,Spacious 2bd w/ Work Space in Cow Hollow (Union),13832870,International,t,San Francisco,265.0,2.0,4.8
14898913,"2 Rooms, Balcony, 4 Beds, Kitchen, Free Parking",84154713,Sean,f,San Francisco,44.0,4.0,4.8
38023342,Union Square Location 1 Bedroom Hotel Style Suite,70722023,Michael,t,San Francisco,95.0,1.0,5.0
41209658,546A Cozy Bright Private Room near Bart Bus I-280,122429357,Irene,f,San Francisco,38.0,1.0,4.29
929373037353317027,"3BR/2BA Marina Large Modern - Chestnut, Lyon St",51966852,Bob,t,San Francisco,210.0,6.0,5.0
8717641,Beautiful Private Garden Apt. Nr. Golden Gate Park,2597104,Toni,t,San Francisco,190.0,1.0,4.98
945075434451882125,Lovely Master Bedroom,82999389,Serena,f,San Francisco,58.0,1.0,5.0
588332682254046241,The Addison by Kasa | Premier Queen Studio,88566861,Kasa,f,San Francisco,158.0,1.0,4.58
437385,"Tranquil Queen Suite/Private Bath, Coastal Access",2172763,Melanie,t,San Francisco,121.0,1.0,4.92
4191242,"Top of the Telegraph Hill,  1 BR",6390702,Leo & Veronika,t,San Francisco,115.0,1.0,4.74
16778737,33a Parkside newly built studio w/private entrance,35352879,Aaron,t,San Francisco,66.0,1.0,4.75
6600081,CLOUD 9: Modern-Super Clean -Trendy Mission Area,75978,Del,t,San Francisco,91.0,1.0,4.98
46417292,"Well-appointed, comfortable room in heart of SF",375566645,Mark,t,San Francisco,56.0,1.0,5.0
1291092,Gorgeous Marina Home near the Golden Gate Bridge,3080489,Beth,f,San Francisco,1395.0,4.0,4.95
19626323,5934 - Bright & Spacious Master Suite w/ Balcony,136131559,Cindy And Michelle,f,San Francisco,65.0,1.0,4.81
959472784553976647,Cozy 2 BRoom 3 bed @Precita Village Tech Victorian,492170624,Jerry,t,San Francisco,178.0,3.0,5.0
760234066436733702,Private Room in Ultra Swanky Designer Home,3213265,Michael,t,San Francisco,650.0,1.0,5.0
850205084789985419,Cozy Studio in the City,122319092,Isabel,f,San Francisco,55.0,1.0,4.67
5788099,Spectacular Telegr. Hill Townhouse,30031657,Gower And Robyn,t,San Francisco,595.0,3.0,4.85
50896231,"Great location Castro/Mission Dolores 3 br, 2 ba",20900027,Noe,t,San Francisco,185.0,3.0,5.0
49592154,The Haven - SF Marina,105835535,Peter,t,San Francisco,182.0,1.0,5.0
490931,"Mission's ""La Lengua""",1269188,Maureen,f,San Francisco,100.0,1.0,4.76
53258020,Panoramic View Room in 1890 Noe Valley Victorian,21196676,Craig,t,San Francisco,75.0,1.0,4.98
11048759,Mod Potrero Hill Private Studio,23580082,Keara And Spencer,f,San Francisco,105.0,1.0,4.84
14505006,Telegraph Hill Suite Spot,8237509,Susann,t,San Francisco,232.0,1.0,4.94
857889545624357736,"2BR/1BA w secret arcade, firepit & private entry",13583482,Charlie,t,San Francisco,138.0,3.0,4.92
23432664,Pretty Edwardian Flat in Noe Valley,11259636,Malcolm,t,San Francisco,160.0,2.0,4.88
30713782,Dogpatch/MissionBay private room w/bath.,21817808,Bel,t,San Francisco,99.0,1.0,4.94
555247833723979773,Mission Dolores 3 bedroom gem - walkers paradise,111213418,Steven,t,San Francisco,110.0,3.0,4.71
28105604,One of a Kind Home in the Heart of San Francisco,4873926,Katherine & Philip,t,San Francisco,296.0,2.0,4.92
869004524069825092,Pac Heights Beauty,49387207,Karl,f,San Francisco,330.0,3.0,5.0
3257886,Golden Gate Park & Beach Getaway!,15336469,Kathy And Matt,t,San Francisco,212.0,2.0,4.8
19478755,Cozy room in Parkside house,131502074,Kathy,t,San Francisco,99.0,1.0,4.92
36421517,Best Area in SF/  Duboce Triangle/ Noe/Castro,100076316,Karen,f,San Francisco,69.0,1.0,5.0
323635,Sleep in  ASHA BAY Retreat Room,812808,Mukt,t,San Francisco,70.0,2.0,4.81
710858113747559363,Artist's garden retreat and spa,3904219,Jamey,t,San Francisco,149.0,1.0,5.0
4525604,Cozy double in Mission Victorian,1937186,Omar,f,San Francisco,115.0,1.0,4.92
42139985,Parking! Cozy Edwardian Condo in Mission/Dolores!,8997887,Chris,t,San Francisco,180.0,2.0,5.0
